Name,IDA Count,INVA Count,AND2 Count,OR2 Count,XOR2 Count,NAND2 Count,NOR2 Count,XNOR2 Count,Count of Used Cells,Compressed Chr Size,a XOR b XOR c XOR d Count,(a AND b) XOR (c AND d) Count
mult8_cgp14ep_ep26214_wc672_rcam,2,1,147,47,88,1,2,1,289,1866,61,8
mult8_cgp14ep_ep13107_wc256_wtmrca,1,0,166,48,102,0,0,0,317,1913,71,40
mult8_cgp14ep_ep62259_wc6880_rcam,28,24,76,43,29,8,13,11,232,1998,6,4
mult8_cgp14ep_ep32768_wc274_csamrca,2,0,149,49,93,0,1,1,295,1881,63,22
mult8_cgp14ep_ep64716_wc1479_wtmcsa,46,22,95,47,60,13,23,11,317,2609,37,18
mult8_cgp14ep_ep13107_wc1408_wtmcla,20,12,179,61,110,17,11,12,422,2914,74,40
mult8_cgp14ep_ep65536_wc7009_wtmcsa,41,33,52,36,47,36,34,29,308,2641,8,6
mult8_cgp14ep_ep65536_wc83_wtmrca,10,2,132,42,83,1,1,0,271,1969,63,26
mult8_cgp14ep_ep49152_wc3706_csamcsa,9,4,135,56,73,1,3,3,284,2083,35,12
mult8_cgp14ep_ep55705_wc33442_csamcsa,15,13,96,68,30,9,13,14,258,2142,0,2
mult8_cgp14ep_ep63078_wc9_wtmcla,15,1,194,67,106,12,8,6,409,2914,77,36
mult8_cgp14ep_ep42598_wc17282_csamcsa,7,5,135,57,65,8,2,3,282,2091,33,4
mult8_cgp14ep_ep63897_wc17_4_csamcsa,2,7,160,52,96,0,3,0,320,2039,71,18
mult8_cgp14ep_ep13107_wc288_rcam,1,1,156,48,100,0,0,0,306,1863,72,14
mult8_cgp14ep_ep19660_wc2816_csamrca,0,0,153,49,95,0,0,1,298,1863,58,24
mult8_cgp14ep_ep63897_wc11_2_rcam,3,1,155,48,95,1,1,0,304,1864,73,10
mult8_cgp14ep_ep19660_wc6_wtmrca,2,0,167,48,102,0,0,0,319,1921,78,36
mult8_cgp14ep_ep49152_wc35450_wtmrca,27,4,103,56,39,8,4,8,249,2057,9,6
mult8_cgp14ep_ep49152_wc13_2_csamcsa,2,6,165,53,96,0,2,1,325,2043,70,22
mult8_cgp14ep_ep65536_wc256_3_wtmrca,16,3,113,36,74,3,4,7,256,2024,54,22
mult8_cgp14ep_ep65536_wc24257_3_csamcsa,38,32,26,29,29,34,25,30,243,2230,2,0
mult8_cgp14ep_ep49152_wc1314_wtmcsa,28,9,135,64,57,8,14,4,319,2524,32,16
mult8_cgp14ep_ep13107_wc96_rcam,2,1,157,48,97,0,0,0,305,1853,71,10
mult8_cgp14ep_ep32768_wc20_wtmcsa,5,6,182,60,102,2,2,3,362,2451,78,34
mult8_cgp14ep_ep13107_wc11264_csamrca,1,0,158,46,99,0,0,0,304,1845,72,22
mult8_cgp14ep_ep62259_wc492_rcam,18,11,111,47,62,7,5,4,265,1939,40,4
mult8_cgp14ep_ep32768_wc34_4_rcam,3,1,157,48,92,0,3,0,304,1869,69,10
mult8_cgp14ep_ep32768_wc46_wtmrca,2,0,159,48,97,0,0,0,306,1932,74,32
mult8_cgp14ep_ep62259_wc2802_wtmcsa,46,16,99,60,45,13,18,11,308,2590,17,14
mult8_cgp14ep_ep63078_wc158_wtmcsa,16,8,144,58,86,1,9,4,326,2543,61,30
mult8_cgp14ep_ep32768_wc96_wtmcsa,11,11,170,66,91,0,5,3,357,2488,67,30
mult8_cgp14ep_ep55705_wc16336_csamcsa,17,5,105,39,71,13,11,7,268,2140,34,12
mult8_cgp14ep_ep42598_wc954_rcam,5,1,132,50,76,3,3,2,272,1891,44,10
mult8_cgp14ep_ep13107_wc104_2_csamcsa,0,5,166,53,101,0,0,0,325,2021,63,26
mult8_cgp14ep_ep49152_wc130_2_wtmcsa,12,9,160,55,88,4,7,7,342,2506,60,28
mult8_cgp14ep_ep32768_wc224_wtmcla,25,5,173,69,94,11,15,8,400,2937,58,30
mult8_cgp14ep_ep42598_wc55_csamcsa,5,7,155,53,89,2,0,2,313,2044,65,16
mult8_cgp14ep_ep13107_wc5264_wtmrca,1,0,163,48,101,0,0,0,313,1921,71,36
mult8_cgp14ep_ep65536_wc205_2_wtmrca,13,4,119,41,74,0,2,6,259,2006,53,22
mult8_cgp14ep_ep42598_wc27_5_wtmcla,27,7,178,71,97,7,6,10,403,2923,71,34
mult8_cgp14ep_ep62259_wc54_wtmcsa,16,7,160,54,90,3,4,1,335,2488,70,30
mult8_cgp14ep_ep64716_wc255_wtmrca,17,4,113,34,76,1,1,3,249,2026,54,24
mult8_cgp14ep_ep49152_wc1460_rcam,7,6,122,50,68,5,6,4,268,1905,40,6
mult8_cgp14ep_ep13107_wc72_rcam,1,0,159,48,97,0,0,0,305,1851,71,12
mult8_cgp14ep_ep63897_wc944_rcam,15,7,96,40,64,11,12,8,253,1966,34,6
mult8_cgp14ep_ep65536_wc256_2_wtmrca,20,3,110,38,78,2,3,3,257,2048,56,24
mult8_cgp14ep_ep62259_wc40450_csamrca,38,13,67,58,17,15,18,17,243,2028,0,0
mult8_cgp14ep_ep65536_wc620_2_wtmcla,38,18,115,50,70,15,20,21,347,3005,43,20
mult8_cgp14ep_ep32768_wc1056_csamrca,8,2,139,52,78,3,4,5,291,1894,47,10
mult8_cgp14ep_ep55705_wc4560_wtmrca,16,3,108,54,51,6,6,7,251,2027,26,10
mult8_cgp14ep_ep19660_wc4_2_rcam,0,0,164,48,101,0,0,0,313,1833,76,14
mult8_cgp14ep_ep65536_wc609_wtmcsa,45,18,105,43,68,6,13,6,304,2553,44,20
mult8_cgp14ep_ep32768_wc54_rcam,5,1,152,53,85,2,1,0,299,1860,62,8
mult8_cgp14ep_ep49152_wc12412_wtmrca,18,3,116,52,59,5,4,3,260,2012,30,16
mult8_cgp14ep_ep32768_wc7920_wtmrca,3,2,144,48,82,0,3,1,283,1971,46,26
mult8_cgp14ep_ep42598_wc8774_wtmcla,36,7,145,66,83,13,17,17,384,2946,47,24
mult8_cgp14ep_ep63078_wc67_3_wtmcsa,15,9,156,53,90,3,2,2,330,2489,72,28
mult8_cgp14ep_ep19660_wc784_rcam,0,0,157,48,101,0,0,0,306,1865,71,20
mult8_cgp14ep_ep63078_wc42_wtmcla,29,8,165,69,97,9,4,9,390,2924,69,32
mult8_cgp14ep_ep26214_wc8898_csamrca,0,1,150,49,91,1,0,1,293,1865,58,20
mult8_cgp14ep_ep13107_wc6_5_csamrca,0,0,164,49,99,0,0,1,313,1836,75,22
mult8_cgp14ep_ep55705_wc65_csamcsa,9,6,147,51,83,3,1,5,305,2076,61,16
mult8_cgp14ep_ep65536_wc2897_wtmcsa,50,28,72,37,48,19,24,27,305,2628,18,12
mult8_cgp14ep_ep65536_wc5_5_wtmrca,0,0,169,49,106,0,0,0,324,1907,82,36
mult8_cgp14ep_ep62259_wc32786_wtmcla,50,26,87,69,39,31,30,26,358,3027,2,0
mult8_cgp14ep_ep55705_wc23180_wtmrca,40,10,94,53,39,6,8,8,258,2033,12,2
mult8_cgp14ep_ep64716_wc4562_csamcsa,31,32,59,39,44,22,20,19,266,2206,8,4
mult8_cgp14ep_ep62259_wc1458_wtmcla,43,26,117,57,65,15,21,20,364,3034,32,20
mult8_cgp14ep_ep26214_wc436_wtmcla,24,11,176,72,103,7,10,10,413,2917,63,38
mult8_cgp14ep_ep63078_wc493_rcam,17,10,104,43,62,7,7,8,258,1940,37,4
mult8_cgp14ep_ep62259_wc43_4_csamrca,6,1,142,45,93,2,2,1,292,1886,68,20
mult8_cgp14ep_ep63897_wc1880_rcam,20,13,99,39,57,13,11,12,264,1976,26,6
mult8_cgp14ep_ep63078_wc1381_rcam,24,11,92,45,57,10,7,15,261,1973,24,4
mult8_cgp14ep_ep62259_wc105_3_wtmcla,31,10,148,65,91,11,9,9,374,2982,59,28
mult8_cgp14ep_ep63897_wc1496_csamcsa,20,17,96,48,48,11,10,12,262,2141,22,8
mult8_cgp14ep_ep49152_wc4_4_csamcsa,1,5,170,52,102,1,0,0,331,2023,76,24
mult8_cgp14ep_ep42598_wc2430_rcam,5,8,128,58,64,1,5,3,272,1898,38,4
mult8_cgp14ep_ep19660_wc8516_csamcsa,1,5,164,54,96,0,0,0,320,2021,62,24
mult8_cgp14ep_ep26214_wc24_wtmrca,0,0,162,49,97,0,0,0,308,1923,74,32
mult8_cgp14ep_ep62259_wc8882_wtmcla,62,24,95,72,29,26,22,27,357,3026,4,8
mult8_cgp14ep_ep55705_wc27_3_wtmcla,15,6,177,73,103,9,6,5,394,2931,72,34
mult8_cgp14ep_ep42598_wc22118_rcam,6,1,134,46,74,4,2,3,270,1907,43,4
mult8_cgp14ep_ep42598_wc7586_wtmcsa,18,8,142,57,81,7,3,8,324,2502,49,26
mult8_cgp14ep_ep26214_wc404_wtmcla,22,10,181,64,96,11,9,15,408,2907,60,30
mult8_cgp14ep_ep55705_wc201_wtmcla,28,16,156,63,89,9,10,11,382,3000,58,28
mult8_cgp14ep_ep64716_wc26_2_rcam,1,2,150,48,97,2,1,0,301,1860,73,10
mult8_cgp14ep_ep62259_wc618_wtmrca,26,7,103,37,59,5,7,4,248,2046,39,18
mult8_cgp14ep_ep55705_wc67_4_rcam,3,2,142,47,87,4,2,1,288,1897,61,6
mult8_cgp14ep_ep63897_wc4530_wtmcla,58,21,83,54,52,31,26,24,349,3041,20,8
mult8_cgp14ep_ep62259_wc16448_wtmrca,40,12,75,48,23,13,14,13,238,2077,2,2
mult8_cgp14ep_ep49152_wc4_3_wtmcla,13,10,199,64,113,8,11,7,425,2912,82,38
mult8_cgp14ep_ep63078_wc43_3_wtmcsa,12,8,166,57,97,2,4,2,348,2490,76,32
mult8_cgp14ep_ep19660_wc32_rcam,1,0,156,49,94,0,1,1,302,1851,70,8
mult8_cgp14ep_ep26214_wc15616_wtmrca,5,1,153,47,91,0,0,1,298,1953,62,34
mult8_cgp14ep_ep64716_wc26370_csamcsa,38,27,46,25,25,36,27,27,251,2240,0,2
mult8_cgp14ep_ep62259_wc163_2_csamrca,12,6,122,40,80,3,5,4,272,1929,54,14
mult8_cgp14ep_ep63078_wc1_3_csamcsa,0,4,175,54,105,0,0,0,338,2004,78,24
mult8_cgp14ep_ep42598_wc128_2_csamrca,4,1,143,53,82,1,2,3,289,1894,54,18
mult8_cgp14ep_ep55705_wc2848_csamcsa,19,8,117,56,53,9,7,11,280,2136,21,10
mult8_cgp14ep_ep32768_wc8_4_csamrca,1,0,162,49,99,0,0,0,311,1845,75,22
mult8_cgp14ep_ep32768_wc27_wtmrca,1,1,158,50,94,0,0,0,304,1927,71,34
mult8_cgp14ep_ep63078_wc2_4_wtmcla,15,7,205,67,116,10,12,2,434,2905,83,38
mult8_cgp14ep_ep19660_wc14_2_wtmcla,23,6,188,71,111,8,5,11,423,2909,76,34
mult8_cgp14ep_ep26214_wc54_wtmrca,4,0,156,50,90,0,2,1,303,1941,66,30
mult8_cgp14ep_ep63078_wc67_2_csamcsa,12,7,140,50,84,5,4,1,303,2066,63,16
mult8_cgp14ep_ep32768_wc19564_csamrca,9,1,138,49,81,0,2,0,280,1888,52,10
mult8_cgp14ep_ep32768_wc2720_csamrca,2,0,145,47,90,1,1,2,288,1886,57,24
mult8_cgp14ep_ep13107_wc20752_csamcsa,0,5,163,52,96,0,0,1,317,2038,63,24
mult8_cgp14ep_ep49152_wc80_rcam,5,2,144,44,86,4,1,2,288,1891,61,8
mult8_cgp14ep_ep63897_wc8522_wtmcla,67,27,85,52,58,20,30,24,363,3075,6,4
mult8_cgp14ep_ep19660_wc80_wtmcsa,5,8,185,60,108,1,0,2,369,2470,84,34
mult8_cgp14ep_ep32768_wc3_2_csamrca,1,0,164,49,102,0,0,0,316,1836,76,22
mult8_cgp14ep_ep19660_wc20_csamcsa,1,5,167,55,97,0,1,0,326,2011,72,20
mult8_cgp14ep_ep63897_wc7834_wtmrca,34,18,76,44,34,16,9,17,248,2087,8,4
mult8_cgp14ep_ep19660_wc844_wtmcsa,10,8,170,57,98,2,7,4,356,2466,68,36
mult8_cgp14ep_ep62259_wc26624_wtmrca,37,25,72,42,15,14,22,19,246,2089,0,0
mult8_cgp14ep_ep32768_wc23370_csamrca,4,3,135,50,86,0,1,1,280,1902,53,10
mult8_cgp14ep_ep62259_wc5572_csamrca,26,9,83,52,27,8,12,9,226,1982,6,6
mult8_cgp14ep_ep63078_wc2688_wtmrca,28,12,93,44,43,9,4,11,244,2061,16,10
mult8_cgp14ep_ep55705_wc17984_wtmcla,41,30,107,73,44,13,33,28,369,3047,2,4
mult8_cgp14ep_ep49152_wc25282_wtmcsa,29,11,118,59,61,11,8,8,305,2537,25,10
mult8_cgp14ep_ep13107_wc4192_rcam,0,0,159,47,103,0,0,0,309,1856,76,16
mult8_cgp14ep_ep55705_wc3170_csamcsa,22,8,111,58,49,4,11,7,270,2143,17,6
mult8_cgp14ep_ep65536_wc34_4_wtmcla,16,10,182,64,100,8,9,8,397,2946,72,34
mult8_cgp14ep_ep65536_wc8721_csamrca,21,27,48,26,32,24,32,26,236,2055,3,4
mult8_cgp14ep_ep62259_wc8834_wtmcla,53,22,98,64,44,34,28,26,369,3065,7,8
mult8_cgp14ep_ep19660_wc26_csamcsa,0,4,165,56,94,0,0,1,320,2016,68,20
mult8_cgp14ep_ep65536_wc164_2_wtmcsa,16,8,144,57,84,6,3,9,327,2538,60,22
mult8_cgp14ep_ep26214_wc992_wtmrca,2,0,157,45,94,0,0,0,298,1950,65,32
mult8_cgp14ep_ep42598_wc1730_wtmrca,7,1,137,45,79,1,1,2,273,1970,54,24
mult8_cgp14ep_ep13107_wc1136_csamcsa,1,4,163,53,102,1,0,0,324,2017,73,24
mult8_cgp14ep_ep26214_wc20940_csamrca,3,0,149,47,93,1,2,0,295,1881,65,22
mult8_cgp14ep_ep13107_wc33032_rcam,0,0,164,48,102,0,0,0,314,1856,73,16
mult8_cgp14ep_ep49152_wc88_wtmcsa,9,8,166,62,93,1,2,3,344,2478,73,28
mult8_cgp14ep_ep55705_wc2694_wtmcsa,36,18,116,69,50,9,10,7,315,2541,22,10
mult8_cgp14ep_ep13107_wc4384_csamcsa,2,1,162,51,101,1,0,2,320,2027,69,24
mult8_cgp14ep_ep49152_wc2242_wtmcsa,28,12,136,59,69,9,7,9,329,2554,38,14
mult8_cgp14ep_ep49152_wc22408_csamrca,20,5,110,59,46,7,5,4,256,1957,16,4
mult8_cgp14ep_ep55705_wc609_wtmrca,17,6,122,46,67,4,2,2,266,2012,44,20
mult8_cgp14ep_ep49152_wc10368_csamrca,8,11,115,52,55,6,7,4,258,1941,24,6
mult8_cgp14ep_ep13107_wc3072_csamcsa,0,4,168,52,103,0,0,0,327,2014,74,26
mult8_cgp14ep_ep26214_wc6176_csamcsa,2,4,157,50,98,0,3,0,314,2053,68,22
mult8_cgp14ep_ep65536_wc2321_csamrca,33,18,65,32,42,13,16,20,239,2033,18,8
mult8_cgp14ep_ep49152_wc11122_csamrca,16,5,113,53,55,7,3,3,255,1938,23,4
mult8_cgp14ep_ep49152_wc306_rcam,12,2,128,51,71,3,5,6,278,1919,46,4
mult8_cgp14ep_ep63078_wc20_csamrca,7,0,151,46,95,0,0,1,300,1865,72,18
mult8_cgp14ep_ep32768_wc2224_wtmrca,4,0,147,51,83,0,0,2,287,1944,53,30
mult8_cgp14ep_ep63897_wc32260_rcam,40,15,58,45,10,27,16,13,224,2008,0,2
mult8_cgp14ep_ep55705_wc18432_rcam,13,11,98,56,42,9,10,3,242,1964,12,8
mult8_cgp14ep_ep55705_wc11490_rcam,23,11,92,55,37,13,5,9,245,1955,8,4
mult8_cgp14ep_ep26214_wc1678_csamrca,4,1,150,47,90,1,0,1,294,1867,55,20
mult8_cgp14ep_ep49152_wc1834_wtmcsa,41,8,126,69,60,11,6,6,327,2524,32,12
mult8_cgp14ep_ep19660_wc18944_csamcsa,1,3,167,49,102,1,0,0,323,2010,72,26
mult8_cgp14ep_ep62259_wc13312_csamcsa,38,26,70,43,18,21,23,24,263,2194,0,6
mult8_cgp14ep_ep63078_wc10240_rcam,35,15,61,48,23,11,8,21,222,2006,0,4
mult8_cgp14ep_ep63897_wc204_rcam,11,7,118,44,76,3,4,2,265,1927,53,4
mult8_cgp14ep_ep63897_wc1764_rcam,19,14,75,41,51,13,13,22,248,1994,15,4
mult8_cgp14ep_ep65536_wc14_2_rcam,2,1,153,46,94,5,1,0,302,1859,72,10
mult8_cgp14ep_ep63078_wc17059_wtmrca,40,18,64,54,17,24,16,18,251,2109,0,4
mult8_cgp14ep_ep55705_wc484_wtmcsa,25,8,136,57,70,11,9,10,326,2555,47,20
mult8_cgp14ep_ep63897_wc24576_wtmcsa,56,42,70,52,32,29,20,23,324,2659,2,4
mult8_cgp14ep_ep19660_wc4432_csamcsa,7,0,154,48,94,2,1,2,308,2019,63,20
mult8_cgp14ep_ep49152_wc387_wtmcsa,32,6,141,55,73,5,6,6,324,2530,52,22
mult8_cgp14ep_ep63078_wc3_wtmcla,11,4,196,72,120,9,7,12,431,2889,85,40
mult8_cgp14ep_ep63897_wc256_csamrca,19,1,115,43,70,8,4,3,263,1936,51,16
mult8_cgp14ep_ep32768_wc7_wtmrca,2,0,164,47,103,0,0,0,316,1925,78,36
mult8_cgp14ep_ep62259_wc950_wtmcla,38,14,129,62,66,11,17,19,356,2994,36,18
mult8_cgp14ep_ep13107_wc160_wtmcsa,6,8,185,63,107,1,1,1,372,2466,76,38
mult8_cgp14ep_ep26214_wc53_wtmcla,20,6,192,72,105,9,10,12,426,2907,73,38
mult8_cgp14ep_ep42598_wc3440_wtmcsa,13,9,158,54,101,9,6,2,352,2472,62,36
mult8_cgp14ep_ep19660_wc3072_wtmcsa,8,6,175,63,101,3,1,6,363,2462,71,42
mult8_cgp14ep_ep32768_wc22_3_rcam,0,1,159,50,96,0,3,0,309,1862,70,10
mult8_cgp14ep_ep55705_wc22480_wtmcla,38,24,112,64,63,25,18,22,366,3011,22,12
mult8_cgp14ep_ep63078_wc40450_wtmrca,37,17,63,54,19,16,22,21,249,2096,1,2
mult8_cgp14ep_ep63897_wc620_wtmcsa,36,16,106,44,65,8,15,12,302,2586,35,18
mult8_cgp14ep_ep13107_wc288_wtmrca,1,1,163,50,100,0,0,1,316,1929,70,38
mult8_cgp14ep_ep63078_wc319_csamrca,13,8,103,42,73,8,11,8,266,1957,41,12
mult8_cgp14ep_ep62259_wc394_2_wtmrca,21,1,108,43,69,5,3,1,251,2026,48,20
mult8_cgp14ep_ep55705_wc616_2_wtmrca,12,1,124,49,66,2,5,6,265,2010,46,20
mult8_cgp14ep_ep26214_wc1032_csamcsa,5,4,159,53,93,0,1,1,316,2050,56,20
mult8_cgp14ep_ep63897_wc775_2_wtmcsa,43,10,120,49,64,5,8,8,307,2583,46,18
mult8_cgp14ep_ep26214_wc7460_wtmrca,2,2,154,48,94,0,0,1,301,1943,64,36
mult8_cgp14ep_ep62259_wc3_csamcsa,1,4,173,54,103,0,0,0,335,2011,76,22
mult8_cgp14ep_ep19660_wc2340_wtmcsa,10,8,181,61,104,2,1,2,369,2477,74,40
mult8_cgp14ep_ep42598_wc6608_csamrca,7,3,124,49,78,3,2,4,270,1920,42,8
mult8_cgp14ep_ep55705_wc1508_wtmcsa,29,15,126,59,55,9,11,12,316,2559,35,16
mult8_cgp14ep_ep42598_wc1154_wtmcla,25,16,154,74,78,11,11,9,378,2938,46,20
mult8_cgp14ep_ep63078_wc4429_rcam,27,15,74,34,52,12,14,15,243,1985,18,8
mult8_cgp14ep_ep49152_wc8518_csamrca,16,2,113,51,61,10,2,7,262,1943,29,6
mult8_cgp14ep_ep55705_wc614_2_wtmcsa,30,13,133,54,70,4,8,7,319,2508,46,22
mult8_cgp14ep_ep55705_wc18386_wtmcsa,39,12,101,83,28,13,27,15,318,2595,3,4
mult8_cgp14ep_ep49152_wc22752_csamrca,11,2,127,44,79,1,1,3,268,1922,41,16
mult8_cgp14ep_ep62259_wc397_2_wtmcsa,31,13,131,46,78,9,10,3,321,2552,54,28
mult8_cgp14ep_ep13107_wc408_csamcsa,2,4,166,54,100,0,0,1,327,2032,70,22
mult8_cgp14ep_ep55705_wc4486_wtmcla,49,17,118,66,59,21,21,22,373,3026,18,10
mult8_cgp14ep_ep63897_wc757_rcam,19,11,93,39,57,11,14,16,260,1977,35,2
mult8_cgp14ep_ep64716_wc1505_2_wtmrca,29,13,77,31,51,12,14,7,234,2071,27,12
mult8_cgp14ep_ep49152_wc3430_csamcsa,17,5,130,45,77,6,0,2,282,2103,44,10
mult8_cgp14ep_ep65536_wc2911_rcam,33,18,62,30,46,20,15,14,238,2038,14,6
mult8_cgp14ep_ep49152_wc2250_wtmcsa,39,11,132,65,60,16,5,4,332,2554,30,16
mult8_cgp14ep_ep62259_wc32258_5_wtmcsa,46,29,78,57,29,15,26,19,299,2622,0,2
mult8_cgp14ep_ep26214_wc450_rcam,2,0,154,47,97,0,1,0,301,1867,67,12
mult8_cgp14ep_ep13107_wc8_3_csamrca,0,0,163,49,99,0,0,1,312,1841,73,24
mult8_cgp14ep_ep32768_wc8720_wtmrca,4,0,153,47,94,0,0,0,298,1941,64,32
mult8_cgp14ep_ep49152_wc8974_rcam,5,5,131,53,74,2,6,3,279,1896,43,6
mult8_cgp14ep_ep32768_wc84_2_wtmrca,3,0,150,47,87,1,0,2,290,1938,62,30
mult8_cgp14ep_ep63897_wc17_2_wtmcsa,7,8,179,59,104,1,1,2,361,2489,81,34
mult8_cgp14ep_ep26214_wc2_5_csamcsa,1,4,171,54,102,0,0,0,332,2017,76,22
mult8_cgp14ep_ep63078_wc2346_csamcsa,13,10,122,52,62,8,4,5,276,2099,35,12
mult8_cgp14ep_ep42598_wc2_csamcsa,1,4,172,53,102,1,0,0,333,2023,76,22
mult8_cgp14ep_ep63078_wc43_rcam,6,1,144,47,89,2,4,2,295,1886,67,8
mult8_cgp14ep_ep63897_wc27_4_rcam,3,1,152,47,93,1,3,0,300,1872,68,8
mult8_cgp14ep_ep62259_wc34_wtmrca,5,1,143,42,91,0,1,0,283,1961,71,30
mult8_cgp14ep_ep49152_wc130_2_csamrca,6,4,141,47,80,0,0,3,281,1886,56,16
mult8_cgp14ep_ep65536_wc8801_wtmcla,43,40,57,43,56,36,48,44,367,3121,5,8
mult8_cgp14ep_ep62259_wc24608_rcam,38,15,65,50,15,12,12,14,221,1992,0,0
mult8_cgp14ep_ep26214_wc166_wtmrca,3,0,157,48,91,0,0,0,299,1930,66,36
mult8_cgp14ep_ep13107_wc164_wtmcsa,9,9,184,60,104,2,3,2,373,2453,78,38
mult8_cgp14ep_ep55705_wc3_csamcsa,2,4,171,52,103,0,0,0,332,2015,76,24
mult8_cgp14ep_ep63897_wc14_4_rcam,4,2,156,45,96,0,1,1,305,1871,73,10
mult8_cgp14ep_ep42598_wc27072_csamcsa,6,4,138,48,83,3,3,2,287,2070,43,16
mult8_cgp14ep_ep32768_wc27960_wtmcsa,23,9,153,65,83,4,3,2,342,2486,50,26
mult8_cgp14ep_ep42598_wc20_3_wtmrca,0,0,171,49,106,1,0,0,327,1913,78,40
mult8_cgp14ep_ep19660_wc22_rcam,2,0,160,48,97,0,0,0,307,1841,72,12
mult8_cgp14ep_ep26214_wc348_rcam,1,1,150,47,96,0,0,0,295,1879,66,14
mult8_cgp14ep_ep19660_wc1812_wtmcla,30,10,181,62,112,7,9,7,418,2924,71,42
mult8_cgp14ep_ep32768_wc3112_wtmcla,31,10,164,68,100,15,10,6,404,2960,64,34
mult8_cgp14ep_ep62259_wc496_wtmrca,7,3,124,43,66,3,6,4,256,2004,45,18
mult8_cgp14ep_ep49152_wc42_3_csamrca,4,0,148,46,93,1,3,1,296,1865,68,20
mult8_cgp14ep_ep49152_wc768_3_csamrca,6,4,136,49,80,0,1,1,277,1904,50,10
mult8_cgp14ep_ep19660_wc472_wtmrca,4,0,159,47,97,1,0,2,310,1939,68,38
mult8_cgp14ep_ep26214_wc32768_csamcsa,5,2,147,50,87,0,0,2,293,2051,60,10
mult8_cgp14ep_ep63897_wc25_csamrca,3,1,146,47,91,6,1,2,297,1875,68,18
mult8_cgp14ep_ep62259_wc10962_csamcsa,26,18,77,54,32,14,10,15,246,2174,5,4
mult8_cgp14ep_ep13107_wc864_wtmcsa,10,10,178,56,104,3,3,2,366,2455,75,40
mult8_cgp14ep_ep42598_wc42_2_csamrca,3,1,148,47,90,0,2,2,293,1882,67,18
mult8_cgp14ep_ep65536_wc7_wtmcsa,6,9,181,58,106,1,1,2,364,2474,83,36
mult8_cgp14ep_ep55705_wc6144_rcam,19,4,105,59,42,12,10,6,257,1941,11,6
mult8_cgp14ep_ep26214_wc1080_wtmrca,3,3,154,51,85,3,0,2,301,1955,55,34
mult8_cgp14ep_ep42598_wc58_wtmrca,6,0,150,47,88,1,0,0,292,1964,66,30
mult8_cgp14ep_ep26214_wc382_wtmcsa,13,6,162,54,90,6,14,5,350,2477,61,24
mult8_cgp14ep_ep13107_wc1024_2_rcam,0,0,156,47,102,0,0,0,305,1866,73,16
mult8_cgp14ep_ep62259_wc2331_rcam,21,13,97,41,44,11,8,7,242,1971,23,4
mult8_cgp14ep_ep32768_wc26_2_wtmcla,19,11,188,66,103,10,7,10,414,2900,78,36
mult8_cgp14ep_ep55705_wc2306_csamcsa,19,8,121,58,55,1,7,9,278,2129,21,14
mult8_cgp14ep_ep49152_wc26442_csamcsa,14,9,119,47,66,12,7,7,281,2104,35,8
mult8_cgp14ep_ep65536_wc52_rcam,5,3,140,42,89,6,0,2,287,1894,65,8
mult8_cgp14ep_ep42598_wc10352_csamcsa,10,10,135,52,75,3,2,1,288,2092,46,16
mult8_cgp14ep_ep32768_wc31104_wtmcla,25,15,160,60,103,8,10,17,398,2948,52,34
mult8_cgp14ep_ep32768_wc128_2_csamrca,3,1,149,48,87,1,0,1,290,1870,59,18
mult8_cgp14ep_ep13107_wc296_csamcsa,1,4,166,52,102,1,1,1,328,2029,68,26
mult8_cgp14ep_ep49152_wc584_wtmrca,9,0,135,41,82,2,2,0,271,1957,53,30
mult8_cgp14ep_ep63897_wc7_5_wtmcla,26,3,183,69,116,9,10,11,427,2907,81,36
mult8_cgp14ep_ep64716_wc2884_wtmrca,26,21,66,33,38,16,20,25,245,2093,19,10
mult8_cgp14ep_ep49152_wc386_wtmrca,7,3,133,49,73,1,1,1,268,1975,51,26
mult8_cgp14ep_ep62259_wc5376_csamrca,35,17,73,47,19,13,11,21,236,2015,3,4
mult8_cgp14ep_ep42598_wc50_csamcsa,4,6,157,55,89,0,1,3,315,2065,64,20
mult8_cgp14ep_ep49152_wc61_csamcsa,5,6,149,53,88,1,2,1,305,2060,62,18
mult8_cgp14ep_ep42598_wc9622_csamrca,9,5,128,50,69,1,2,5,269,1924,30,10
mult8_cgp14ep_ep65536_wc17_csamrca,5,1,150,45,94,1,2,0,298,1865,71,18
mult8_cgp14ep_ep26214_wc312_wtmcla,22,9,175,70,98,6,14,8,402,2921,61,28
mult8_cgp14ep_ep49152_wc27428_wtmcla,29,19,144,60,84,14,15,16,381,2952,50,24
mult8_cgp14ep_ep13107_wc17408_2_wtmcla,25,8,180,71,111,15,10,9,429,2891,75,40
mult8_cgp14ep_ep26214_wc10_wtmcla,13,5,190,69,106,9,9,12,413,2865,76,36
mult8_cgp14ep_ep19660_wc114_wtmcsa,7,9,179,64,102,2,1,4,368,2460,75,32
mult8_cgp14ep_ep65536_wc763_csamrca,30,12,83,35,60,11,11,10,252,1993,30,14
mult8_cgp14ep_ep63078_wc43_wtmcla,29,15,158,62,98,7,8,9,386,2963,68,30
mult8_cgp14ep_ep63078_wc3602_rcam,27,18,87,47,49,3,13,10,254,1975,15,8
mult8_cgp14ep_ep32768_wc12_2_csamcsa,0,4,168,52,100,0,0,0,324,2022,73,24
